202.201.129	中国	西北	宁夏回族自治区	银川市	教育网
202.201.123	中国	西北	宁夏回族自治区	银川市	教育网
202.201.141	中国	西北	宁夏回族自治区	银川市	教育网
202.201.143	中国	西北	宁夏回族自治区	银川市	教育网
202.201.130	中国	西北	宁夏回族自治区	银川市	教育网
202.201.131	中国	西北	宁夏回族自治区	银川市	教育网
202.201.146	中国	西北	宁夏回族自治区	银川市	教育网
202.201.147	中国	西北	宁夏回族自治区	银川市	教育网
202.201.134	中国	西北	宁夏回族自治区	银川市	教育网
202.201.133	中国	西北	宁夏回族自治区	银川市	教育网
202.201.136	中国	西北	宁夏回族自治区	银川市	教育网
202.201.137	中国	西北	宁夏回族自治区	银川市	教育网
202.201.153	中国	西北	宁夏回族自治区	银川市	教育网
202.201.154	中国	西北	宁夏回族自治区	银川市	教育网
202.201.139	中国	西北	宁夏回族自治区	银川市	教育网
202.201.142	中国	西北	宁夏回族自治区	银川市	教育网
202.201.155	中国	西北	宁夏回族自治区	银川市	教育网
202.201.157	中国	西北	宁夏回族自治区	银川市	教育网
202.201.144	中国	西北	宁夏回族自治区	银川市	教育网
202.201.145	中国	西北	宁夏回族自治区	银川市	教育网
202.201.148	中国	西北	宁夏回族自治区	银川市	教育网
202.201.149	中国	西北	宁夏回族自治区	银川市	教育网
202.201.150	中国	西北	宁夏回族自治区	银川市	教育网
202.201.151	中国	西北	宁夏回族自治区	银川市	教育网
202.201.156	中国	西北	宁夏回族自治区	银川市	教育网
202.201.152	中国	西北	宁夏回族自治区	银川市	教育网
202.201.159	中国	西北	宁夏回族自治区	银川市	教育网
202.201.158	中国	西北	宁夏回族自治区	银川市	教育网
219.243.237	中国	西南	贵州省	贵阳市	教育网
125.221.10	中国	华中	湖北省	宜昌市	教育网
125.221.11	中国	华中	湖北省	宜昌市	教育网
125.221.41	中国	华中	湖北省	宜昌市	教育网
125.221.40	中国	华中	湖北省	宜昌市	教育网
122.204.237	中国	华中	湖北省	咸宁市	教育网
122.204.233	中国	华中	湖北省	咸宁市	教育网
122.204.234	中国	华中	湖北省	咸宁市	教育网
122.204.239	中国	华中	湖北省	咸宁市	教育网
122.204.238	中国	华中	湖北省	咸宁市	教育网
122.204.232	中国	华中	湖北省	咸宁市	教育网
122.204.235	中国	华中	湖北省	咸宁市	教育网
122.204.236	中国	华中	湖北省	咸宁市	教育网
202.194.2	中国	华东	山东省	济南市	教育网
202.194.7	中国	华东	山东省	济南市	教育网
202.194.8	中国	华东	山东省	济南市	教育网
202.194.6	中国	华东	山东省	济南市	教育网
202.194.10	中国	华东	山东省	济南市	教育网
202.194.9	中国	华东	山东省	济南市	教育网
202.194.0	中国	华东	山东省	济南市	教育网
202.194.13	中国	华东	山东省	济南市	教育网
202.194.11	中国	华东	山东省	济南市	教育网
202.194.1	中国	华东	山东省	济南市	教育网
202.194.3	中国	华东	山东省	济南市	教育网
202.194.17	中国	华东	山东省	济南市	教育网
202.194.15	中国	华东	山东省	济南市	教育网
202.194.4	中国	华东	山东省	济南市	教育网
202.194.5	中国	华东	山东省	济南市	教育网
202.194.19	中国	华东	山东省	济南市	教育网
202.194.18	中国	华东	山东省	济南市	教育网
202.194.14	中国	华东	山东省	济南市	教育网
202.194.12	中国	华东	山东省	济南市	教育网
202.194.16	中国	华东	山东省	济南市	教育网
202.194.21	中国	华东	山东省	济南市	教育网
202.194.22	中国	华东	山东省	济南市	教育网
202.194.20	中国	华东	山东省	济南市	教育网
202.194.23	中国	华东	山东省	济南市	教育网
202.194.24	中国	华东	山东省	济南市	教育网
202.194.25	中国	华东	山东省	济南市	教育网
202.194.28	中国	华东	山东省	济南市	教育网
202.194.27	中国	华东	山东省	济南市	教育网
202.194.26	中国	华东	山东省	济南市	教育网
202.194.32	中国	华东	山东省	济南市	教育网
202.194.31	中国	华东	山东省	济南市	教育网
202.194.30	中国	华东	山东省	济南市	教育网
202.194.29	中国	华东	山东省	济南市	教育网
202.194.33	中国	华东	山东省	济南市	教育网
202.194.35	中国	华东	山东省	济南市	教育网
202.194.37	中国	华东	山东省	济南市	教育网
202.194.34	中国	华东	山东省	济南市	教育网
202.194.38	中国	华东	山东省	济南市	教育网
202.194.36	中国	华东	山东省	济南市	教育网
202.194.39	中国	华东	山东省	济南市	教育网
202.194.65	中国	华东	山东省	济南市	教育网
202.194.66	中国	华东	山东省	济南市	教育网
202.194.67	中国	华东	山东省	济南市	教育网
202.194.69	中国	华东	山东省	济南市	教育网
202.194.64	中国	华东	山东省	济南市	教育网
202.194.73	中国	华东	山东省	济南市	教育网
202.194.70	中国	华东	山东省	济南市	教育网
202.194.68	中国	华东	山东省	济南市	教育网
202.194.71	中国	华东	山东省	济南市	教育网
202.194.74	中国	华东	山东省	济南市	教育网
202.194.75	中国	华东	山东省	济南市	教育网
202.194.76	中国	华东	山东省	济南市	教育网
202.194.72	中国	华东	山东省	济南市	教育网
202.194.77	中国	华东	山东省	济南市	教育网
202.194.79	中国	华东	山东省	济南市	教育网
202.194.81	中国	华东	山东省	济南市	教育网
202.194.78	中国	华东	山东省	济南市	教育网
202.194.82	中国	华东	山东省	济南市	教育网
202.194.80	中国	华东	山东省	济南市	教育网
202.194.88	中国	华东	山东省	济南市	教育网
202.194.83	中国	华东	山东省	济南市	教育网
202.194.85	中国	华东	山东省	济南市	教育网
202.194.84	中国	华东	山东省	济南市	教育网
202.194.93	中国	华东	山东省	济南市	教育网
202.194.87	中国	华东	山东省	济南市	教育网
202.194.86	中国	华东	山东省	济南市	教育网
202.194.98	中国	华东	山东省	济南市	教育网
202.194.91	中国	华东	山东省	济南市	教育网
202.194.101	中国	华东	山东省	济南市	教育网
202.194.99	中国	华东	山东省	济南市	教育网
202.194.89	中国	华东	山东省	济南市	教育网
202.194.92	中国	华东	山东省	济南市	教育网
202.194.90	中国	华东	山东省	济南市	教育网
202.194.94	中国	华东	山东省	济南市	教育网
202.194.95	中国	华东	山东省	济南市	教育网
202.194.96	中国	华东	山东省	济南市	教育网
202.194.97	中国	华东	山东省	济南市	教育网
202.194.100	中国	华东	山东省	济南市	教育网
202.194.102	中国	华东	山东省	济南市	教育网
202.194.103	中国	华东	山东省	济南市	教育网
202.194.192	中国	华东	山东省	济南市	教育网
202.194.195	中国	华东	山东省	济南市	教育网
202.194.196	中国	华东	山东省	济南市	教育网
202.194.204	中国	华东	山东省	济南市	教育网
202.194.205	中国	华东	山东省	济南市	教育网
202.194.193	中国	华东	山东省	济南市	教育网
202.194.194	中国	华东	山东省	济南市	教育网
202.194.207	中国	华东	山东省	济南市	教育网
202.194.197	中国	华东	山东省	济南市	教育网
202.194.198	中国	华东	山东省	济南市	教育网
202.194.199	中国	华东	山东省	济南市	教育网
202.194.200	中国	华东	山东省	济南市	教育网
202.194.202	中国	华东	山东省	济南市	教育网
202.194.201	中国	华东	山东省	济南市	教育网
202.194.203	中国	华东	山东省	济南市	教育网
202.194.206	中国	华东	山东省	济南市	教育网
202.194.225	中国	华东	山东省	济南市	教育网
202.194.227	中国	华东	山东省	济南市	教育网
202.194.228	中国	华东	山东省	济南市	教育网
202.194.231	中国	华东	山东省	济南市	教育网
202.194.224	中国	华东	山东省	济南市	教育网
202.194.226	中国	华东	山东省	济南市	教育网
202.194.229	中国	华东	山东省	济南市	教育网
202.194.244	中国	华东	山东省	济南市	教育网
202.194.230	中国	华东	山东省	济南市	教育网
202.194.246	中国	华东	山东省	济南市	教育网
202.194.248	中国	华东	山东省	济南市	教育网
202.194.247	中国	华东	山东省	济南市	教育网
202.194.250	中国	华东	山东省	济南市	教育网
202.194.252	中国	华东	山东省	济南市	教育网
202.194.240	中国	华东	山东省	济南市	教育网
202.194.254	中国	华东	山东省	济南市	教育网
202.194.253	中国	华东	山东省	济南市	教育网
202.194.242	中国	华东	山东省	济南市	教育网
202.194.241	中国	华东	山东省	济南市	教育网
202.194.243	中国	华东	山东省	济南市	教育网
202.194.245	中国	华东	山东省	济南市	教育网
202.194.255	中国	华东	山东省	济南市	教育网
202.194.249	中国	华东	山东省	济南市	教育网
202.194.251	中国	华东	山东省	济南市	教育网
210.38.193	中国	华南	广东省	韶关市	教育网
210.38.194	中国	华南	广东省	韶关市	教育网
210.38.199	中国	华南	广东省	韶关市	教育网
210.38.200	中国	华南	广东省	韶关市	教育网
210.38.201	中国	华南	广东省	韶关市	教育网
210.38.192	中国	华南	广东省	韶关市	教育网
210.38.202	中国	华南	广东省	韶关市	教育网
210.38.205	中国	华南	广东省	韶关市	教育网
210.38.195	中国	华南	广东省	韶关市	教育网
210.38.196	中国	华南	广东省	韶关市	教育网
210.38.207	中国	华南	广东省	韶关市	教育网
210.38.206	中国	华南	广东省	韶关市	教育网
210.38.197	中国	华南	广东省	韶关市	教育网
210.38.198	中国	华南	广东省	韶关市	教育网
210.38.204	中国	华南	广东省	韶关市	教育网
210.38.203	中国	华南	广东省	韶关市	教育网
113.54.32	中国	西南	云南省	昆明市	教育网
113.54.33	中国	西南	云南省	昆明市	教育网
113.54.35	中国	西南	云南省	昆明市	教育网
113.54.38	中国	西南	云南省	昆明市	教育网
113.54.34	中国	西南	云南省	昆明市	教育网
113.54.41	中国	西南	云南省	昆明市	教育网
113.54.39	中国	西南	云南省	昆明市	教育网
113.54.36	中国	西南	云南省	昆明市	教育网
113.54.37	中国	西南	云南省	昆明市	教育网
113.54.47	中国	西南	云南省	昆明市	教育网
113.54.43	中国	西南	云南省	昆明市	教育网
113.54.42	中国	西南	云南省	昆明市	教育网
113.54.40	中国	西南	云南省	昆明市	教育网
113.54.49	中国	西南	云南省	昆明市	教育网
113.54.50	中国	西南	云南省	昆明市	教育网
113.54.45	中国	西南	云南省	昆明市	教育网
113.54.46	中国	西南	云南省	昆明市	教育网
113.54.54	中国	西南	云南省	昆明市	教育网
113.54.52	中国	西南	云南省	昆明市	教育网
113.54.44	中国	西南	云南省	昆明市	教育网
113.54.48	中国	西南	云南省	昆明市	教育网
113.54.56	中国	西南	云南省	昆明市	教育网
113.54.59	中国	西南	云南省	昆明市	教育网
113.54.51	中国	西南	云南省	昆明市	教育网
113.54.53	中国	西南	云南省	昆明市	教育网
113.54.61	中国	西南	云南省	昆明市	教育网
113.54.55	中国	西南	云南省	昆明市	教育网
113.54.57	中国	西南	云南省	昆明市	教育网
113.54.60	中国	西南	云南省	昆明市	教育网
113.54.58	中国	西南	云南省	昆明市	教育网
113.54.62	中国	西南	云南省	昆明市	教育网
113.54.63	中国	西南	云南省	昆明市	教育网
222.20.176	中国	华中	湖北省	咸宁市	教育网
222.20.178	中国	华中	湖北省	咸宁市	教育网
222.20.179	中国	华中	湖北省	咸宁市	教育网
222.20.177	中国	华中	湖北省	咸宁市	教育网
222.20.181	中国	华中	湖北省	咸宁市	教育网
222.20.182	中国	华中	湖北省	咸宁市	教育网
222.20.180	中国	华中	湖北省	咸宁市	教育网
222.20.183	中国	华中	湖北省	咸宁市	教育网
222.20.185	中国	华中	湖北省	咸宁市	教育网
222.20.184	中国	华中	湖北省	咸宁市	教育网
222.20.189	中国	华中	湖北省	咸宁市	教育网
222.20.187	中国	华中	湖北省	咸宁市	教育网
222.20.186	中国	华中	湖北省	咸宁市	教育网
222.20.188	中国	华中	湖北省	咸宁市	教育网
222.20.190	中国	华中	湖北省	咸宁市	教育网
222.20.191	中国	华中	湖北省	咸宁市	教育网
219.219.130	中国	华东	江苏省	盐城市	教育网
219.219.128	中国	华东	江苏省	盐城市	教育网
219.219.132	中国	华东	江苏省	盐城市	教育网
219.219.133	中国	华东	江苏省	盐城市	教育网
219.219.134	中国	华东	江苏省	盐城市	教育网
219.219.135	中国	华东	江苏省	盐城市	教育网
219.219.136	中国	华东	江苏省	盐城市	教育网
219.219.137	中国	华东	江苏省	盐城市	教育网
219.219.129	中国	华东	江苏省	盐城市	教育网
219.219.140	中国	华东	江苏省	盐城市	教育网
219.219.141	中国	华东	江苏省	盐城市	教育网
219.219.131	中国	华东	江苏省	盐城市	教育网
219.219.138	中国	华东	江苏省	盐城市	教育网
219.219.142	中国	华东	江苏省	盐城市	教育网
219.219.139	中国	华东	江苏省	盐城市	教育网
219.219.143	中国	华东	江苏省	盐城市	教育网
59.76.41	中国	西北	甘肃省	酒泉市	教育网
210.37.49	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.50	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.51	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.52	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.54	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.57	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.58	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.59	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.48	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.60	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.63	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.53	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.55	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.56	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.61	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.62	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.144	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.146	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.148	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.151	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.150	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.145	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.147	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.157	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.156	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.159	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.149	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.158	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.182	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.183	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.211	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.212	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.213	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.221	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.220	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.222	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.210	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.214	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.230	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.215	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.231	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.232	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.223	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.236	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.238	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.228	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.234	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.229	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.233	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.235	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.239	中国	华南	海南省	省直辖县级行政区划	教育网
210.37.237	中国	华南	海南省	省直辖县级行政区划	教育网
219.228.193	中国	华东	江西省	南昌市	教育网
219.228.192	中国	华东	江西省	南昌市	教育网
219.228.195	中国	华东	江西省	南昌市	教育网
219.228.196	中国	华东	江西省	南昌市	教育网
219.228.202	中国	华东	江西省	南昌市	教育网
219.228.201	中国	华东	江西省	南昌市	教育网
219.228.194	中国	华东	江西省	南昌市	教育网
219.228.197	中国	华东	江西省	南昌市	教育网
219.228.207	中国	华东	江西省	南昌市	教育网
219.228.209	中国	华东	江西省	南昌市	教育网
219.228.198	中国	华东	江西省	南昌市	教育网
219.228.200	中国	华东	江西省	南昌市	教育网
219.228.210	中国	华东	江西省	南昌市	教育网
219.228.199	中国	华东	江西省	南昌市	教育网
219.228.214	中国	华东	江西省	南昌市	教育网
219.228.203	中国	华东	江西省	南昌市	教育网
219.228.204	中国	华东	江西省	南昌市	教育网
219.228.206	中国	华东	江西省	南昌市	教育网
219.228.205	中国	华东	江西省	南昌市	教育网
219.228.220	中国	华东	江西省	南昌市	教育网
219.228.208	中国	华东	江西省	南昌市	教育网
219.228.211	中国	华东	江西省	南昌市	教育网
219.228.222	中国	华东	江西省	南昌市	教育网
219.228.213	中国	华东	江西省	南昌市	教育网
219.228.212	中国	华东	江西省	南昌市	教育网
219.228.216	中国	华东	江西省	南昌市	教育网
219.228.215	中国	华东	江西省	南昌市	教育网
219.228.218	中国	华东	江西省	南昌市	教育网
219.228.217	中国	华东	江西省	南昌市	教育网
219.228.221	中国	华东	江西省	南昌市	教育网
219.228.219	中国	华东	江西省	南昌市	教育网
211.69.56	中国	华中	湖南省	长沙市	教育网
211.69.54	中国	华中	湖南省	长沙市	教育网
211.69.55	中国	华中	湖南省	长沙市	教育网
211.69.51	中国	华中	湖南省	长沙市	教育网
211.69.58	中国	华中	湖南省	长沙市	教育网
211.69.52	中国	华中	湖南省	长沙市	教育网
211.69.50	中国	华中	湖南省	长沙市	教育网
211.69.53	中国	华中	湖南省	长沙市	教育网
211.69.57	中国	华中	湖南省	长沙市	教育网
211.69.59	中国	华中	湖南省	长沙市	教育网
211.69.61	中国	华中	湖南省	长沙市	教育网
211.69.60	中国	华中	湖南省	长沙市	教育网
211.69.62	中国	华中	湖南省	长沙市	教育网
211.69.74	中国	华中	湖南省	长沙市	教育网
211.69.63	中国	华中	湖南省	长沙市	教育网
211.69.76	中国	华中	湖南省	长沙市	教育网
211.69.81	中国	华中	湖南省	长沙市	教育网
211.69.84	中国	华中	湖南省	长沙市	教育网
211.69.85	中国	华中	湖南省	长沙市	教育网
211.69.88	中国	华中	湖南省	长沙市	教育网
211.69.72	中国	华中	湖南省	长沙市	教育网
211.69.73	中国	华中	湖南省	长沙市	教育网
211.69.78	中国	华中	湖南省	长沙市	教育网
211.69.75	中国	华中	湖南省	长沙市	教育网
211.69.93	中国	华中	湖南省	长沙市	教育网
211.69.79	中国	华中	湖南省	长沙市	教育网
211.69.77	中国	华中	湖南省	长沙市	教育网
211.69.94	中国	华中	湖南省	长沙市	教育网
211.69.92	中国	华中	湖南省	长沙市	教育网
211.69.87	中国	华中	湖南省	长沙市	教育网
211.69.86	中国	华中	湖南省	长沙市	教育网
211.69.95	中国	华中	湖南省	长沙市	教育网
211.69.89	中国	华中	湖南省	长沙市	教育网
211.69.90	中国	华中	湖南省	长沙市	教育网
211.69.91	中国	华中	湖南省	长沙市	教育网
211.69.210	中国	华中	湖南省	长沙市	教育网
211.69.211	中国	华中	湖南省	长沙市	教育网
211.69.208	中国	华中	湖南省	长沙市	教育网
211.69.209	中国	华中	湖南省	长沙市	教育网
211.69.213	中国	华中	湖南省	长沙市	教育网
211.69.212	中国	华中	湖南省	长沙市	教育网
211.69.214	中国	华中	湖南省	长沙市	教育网
211.69.215	中国	华中	湖南省	长沙市	教育网
211.69.83	中国	华中	湖南省	长沙市	教育网
211.69.82	中国	华中	湖南省	长沙市	教育网
211.69.80	中国	华中	湖南省	长沙市	教育网
219.220.80	中国	华东	福建省	福州市	教育网
219.220.86	中国	华东	福建省	福州市	教育网
219.220.87	中国	华东	福建省	福州市	教育网
219.220.89	中国	华东	福建省	福州市	教育网
219.220.81	中国	华东	福建省	福州市	教育网
219.220.91	中国	华东	福建省	福州市	教育网
219.220.95	中国	华东	福建省	福州市	教育网
219.220.82	中国	华东	福建省	福州市	教育网
219.220.83	中国	华东	福建省	福州市	教育网
219.220.97	中国	华东	福建省	福州市	教育网
219.220.98	中国	华东	福建省	福州市	教育网
219.220.84	中国	华东	福建省	福州市	教育网
219.220.85	中国	华东	福建省	福州市	教育网
219.220.99	中国	华东	福建省	福州市	教育网
219.220.88	中国	华东	福建省	福州市	教育网
219.220.90	中国	华东	福建省	福州市	教育网
219.220.100	中国	华东	福建省	福州市	教育网
219.220.102	中国	华东	福建省	福州市	教育网
219.220.93	中国	华东	福建省	福州市	教育网
219.220.92	中国	华东	福建省	福州市	教育网
219.220.94	中国	华东	福建省	福州市	教育网
219.220.105	中国	华东	福建省	福州市	教育网
219.220.103	中国	华东	福建省	福州市	教育网
219.220.101	中国	华东	福建省	福州市	教育网
